deal_id,valid_from,funnel_step_number,stage_name,historical_owner_name
136057,2024-01-06 09:35:42,1.0,Lead Generation,
136057,2024-02-28 09:35:42,1.0,Lead Generation,Brian Roberts
136057,2024-03-25 09:35:42,3.0,Needs Assessment,Brian Roberts
136057,2024-04-14 09:35:42,4.0,Proposal/Quote Preparation,Brian Roberts
136057,2024-04-24 09:35:42,7.0,Implementation/Onboarding,Brian Roberts
136644,2024-06-14 23:54:11,1.0,Lead Generation,
136644,2024-08-01 23:54:11,1.0,Lead Generation,Michael Hampton
136644,2024-08-04 23:54:11,2.0,Qualified lead,Michael Hampton
136644,2024-08-11 23:54:11,3.0,Needs Assessment,Michael Hampton
136644,2024-08-24 23:54:11,4.0,Proposal/Quote Preparation,Michael Hampton
136644,2024-09-06 23:54:11,6.0,Closing,Michael Hampton
136710,2024-01-27 01:13:56,1.0,Lead Generation,
136710,2024-02-07 01:13:56,1.0,Lead Generation,Austin Mann
136710,2024-02-17 01:13:56,2.0,Qualified lead,Austin Mann
136710,2024-03-09 01:13:56,4.0,Proposal/Quote Preparation,Austin Mann
137812,2024-07-20 09:47:08,1.0,Lead Generation,
137812,2024-08-09 09:47:08,1.0,Lead Generation,Ray Keller
137812,2024-09-02 09:47:08,2.0,Qualified lead,Ray Keller
137812,2024-09-21 09:47:08,5.0,Negotiation,Ray Keller
137812,2024-10-04 09:47:08,8.0,Follow-up/Customer Success,Ray Keller
137812,2024-10-18 09:47:08,9.0,Renewal/Expansion,Ray Keller
138257,2024-05-01 00:00:30,1.0,Lead Generation,
138257,2024-06-06 00:00:30,1.0,Lead Generation,Jack Vega
138257,2024-06-20 00:00:30,4.0,Proposal/Quote Preparation,Jack Vega
138257,2024-07-17 00:00:30,9.0,Renewal/Expansion,Jack Vega
139676,2024-04-12 00:09:02,1.0,Lead Generation,
139676,2024-05-14 00:09:02,1.0,Lead Generation,Dr. Alyssa Barber
139676,2024-06-08 00:09:02,2.0,Qualified lead,Dr. Alyssa Barber
139676,2024-06-27 00:09:02,6.0,Closing,Dr. Alyssa Barber
139676,2024-07-16 00:09:02,7.0,Implementation/Onboarding,Dr. Alyssa Barber
140087,2024-01-17 05:50:54,1.0,Lead Generation,
140087,2024-02-24 05:50:54,1.0,Lead Generation,Peter Schultz
140087,2024-03-10 05:50:54,5.0,Negotiation,Peter Schultz
140087,2024-03-24 05:50:54,6.0,Closing,Peter Schultz
140969,2024-01-15 19:54:55,1.0,Lead Generation,
140969,2024-02-21 19:54:55,1.0,Lead Generation,Monica Graves
140969,2024-03-12 19:54:55,3.0,Needs Assessment,Monica Graves
140969,2024-04-02 19:54:55,5.0,Negotiation,Monica Graves
141865,2024-01-14 02:12:03,1.0,Lead Generation,
141865,2024-02-03 02:12:03,1.0,Lead Generation,Tonya Simmons
141865,2024-02-15 02:12:03,2.0,Qualified lead,Tonya Simmons
142114,2024-06-20 08:31:56,1.0,Lead Generation,
142114,2024-08-06 08:31:56,1.0,Lead Generation,Brady Lee
142114,2024-08-28 08:31:56,2.0,Qualified lead,Brady Lee
142114,2024-09-16 08:31:56,3.0,Needs Assessment,Brady Lee
142114,2024-09-20 08:31:56,6.0,Closing,Brady Lee
142285,2024-08-08 23:22:39,1.0,Lead Generation,
142285,2024-08-30 23:22:39,1.0,Lead Generation,Bryan Hendrix
142285,2024-09-14 23:22:39,2.0,Qualified lead,Bryan Hendrix
142285,2024-10-08 23:22:39,3.0,Needs Assessment,Bryan Hendrix
142285,2024-10-18 23:22:39,5.0,Negotiation,Bryan Hendrix
142285,2024-11-17 23:22:39,7.0,Implementation/Onboarding,Bryan Hendrix
142502,2024-04-02 15:55:47,1.0,Lead Generation,
142502,2024-04-29 15:55:47,1.0,Lead Generation,Edward Murray
142502,2024-05-13 15:55:47,3.0,Needs Assessment,Edward Murray
142502,2024-05-14 15:55:47,4.0,Proposal/Quote Preparation,Edward Murray
142502,2024-05-30 15:55:47,7.0,Implementation/Onboarding,Edward Murray
144213,2024-06-24 07:16:10,1.0,Lead Generation,
144213,2024-08-02 07:16:10,1.0,Lead Generation,Jennifer Schwartz
144213,2024-08-19 07:16:10,2.0,Qualified lead,Jennifer Schwartz
144213,2024-09-12 07:16:10,3.0,Needs Assessment,Jennifer Schwartz
144213,2024-10-05 07:16:10,4.0,Proposal/Quote Preparation,Jennifer Schwartz
144213,2024-10-17 07:16:10,5.0,Negotiation,Jennifer Schwartz
144213,2024-11-09 07:16:10,9.0,Renewal/Expansion,Jennifer Schwartz
144544,2024-04-24 13:20:27,1.0,Lead Generation,
144544,2024-06-05 13:20:27,1.0,Lead Generation,Janice Garcia
144544,2024-06-29 13:20:27,2.0,Qualified lead,Janice Garcia
144544,2024-07-07 13:20:27,7.0,Implementation/Onboarding,Janice Garcia
144544,2024-07-22 13:20:27,9.0,Renewal/Expansion,Janice Garcia
144565,2024-04-20 04:18:14,1.0,Lead Generation,
144565,2024-05-25 04:18:14,1.0,Lead Generation,Katherine Lewis
144565,2024-06-19 04:18:14,2.0,Qualified lead,Katherine Lewis
144565,2024-06-23 04:18:14,3.0,Needs Assessment,Katherine Lewis
144565,2024-07-01 04:18:14,5.0,Negotiation,Katherine Lewis
144576,2024-04-17 10:59:39,1.0,Lead Generation,
144576,2024-06-19 10:59:39,1.0,Lead Generation,Sheila Kennedy
144576,2024-06-29 10:59:39,5.0,Negotiation,Sheila Kennedy
144576,2024-07-25 10:59:39,6.0,Closing,Sheila Kennedy
144576,2024-08-06 10:59:39,8.0,Follow-up/Customer Success,Sheila Kennedy
145188,2024-07-11 06:03:25,1.0,Lead Generation,
145188,2024-08-11 06:03:25,1.0,Lead Generation,Jeffery Moss
145188,2024-09-05 06:03:25,3.0,Needs Assessment,Jeffery Moss
145188,2024-09-12 06:03:25,5.0,Negotiation,Jeffery Moss
145188,2024-10-12 06:03:25,9.0,Renewal/Expansion,Jeffery Moss
146093,2024-02-05 20:17:24,1.0,Lead Generation,
146093,2024-02-26 20:17:24,1.0,Lead Generation,Lisa Reed
146093,2024-03-15 20:17:24,2.0,Qualified lead,Lisa Reed
146093,2024-04-09 20:17:24,3.0,Needs Assessment,Lisa Reed
146093,2024-04-30 20:17:24,5.0,Negotiation,Lisa Reed
146093,2024-05-29 20:17:24,9.0,Renewal/Expansion,Lisa Reed
146594,2024-07-27 03:55:49,1.0,Lead Generation,
146594,2024-08-30 03:55:49,1.0,Lead Generation,Sara Morales
146594,2024-09-08 03:55:49,2.0,Qualified lead,Sara Morales
146594,2024-09-10 03:55:49,3.0,Needs Assessment,Sara Morales
146594,2024-09-27 03:55:49,4.0,Proposal/Quote Preparation,Sara Morales
146594,2024-10-18 03:55:49,6.0,Closing,Sara Morales
146988,2024-06-12 14:47:37,1.0,Lead Generation,
146988,2024-07-05 14:47:37,1.0,Lead Generation,Bailey Jenkins
146988,2024-08-02 14:47:37,2.0,Qualified lead,Bailey Jenkins
146988,2024-09-01 14:47:37,3.0,Needs Assessment,Bailey Jenkins
147931,2024-08-12 01:29:55,1.0,Lead Generation,
147931,2024-09-11 01:29:55,1.0,Lead Generation,Sarah Williams MD
147931,2024-09-19 01:29:55,2.0,Qualified lead,Sarah Williams MD
147931,2024-10-18 01:29:55,3.0,Needs Assessment,Sarah Williams MD
147931,2024-11-09 01:29:55,5.0,Negotiation,Sarah Williams MD
148189,2024-03-22 15:59:27,1.0,Lead Generation,
148189,2024-04-18 15:59:27,1.0,Lead Generation,Donald Williams
148189,2024-04-24 15:59:27,4.0,Proposal/Quote Preparation,Donald Williams
148189,2024-05-14 15:59:27,6.0,Closing,Donald Williams
148488,2024-08-27 19:52:57,1.0,Lead Generation,
148488,2024-10-10 19:52:57,1.0,Lead Generation,Amanda Kline
148488,2024-10-26 19:52:57,2.0,Qualified lead,Amanda Kline
148488,2024-11-15 19:52:57,4.0,Proposal/Quote Preparation,Amanda Kline
148488,2024-11-25 19:52:57,5.0,Negotiation,Amanda Kline
148488,2024-12-03 19:52:57,6.0,Closing,Amanda Kline
148488,2024-12-05 19:52:57,9.0,Renewal/Expansion,Amanda Kline
148619,2024-02-02 18:51:18,1.0,Lead Generation,
148619,2024-02-16 18:51:18,1.0,Lead Generation,Brian Barber
148619,2024-02-23 18:51:18,3.0,Needs Assessment,Brian Barber
148619,2024-03-17 18:51:18,5.0,Negotiation,Brian Barber
148619,2024-04-02 18:51:18,6.0,Closing,Brian Barber
149154,2024-02-13 07:56:18,1.0,Lead Generation,
149154,2024-03-30 07:56:18,1.0,Lead Generation,Eric Smith
149154,2024-04-10 07:56:18,2.0,Qualified lead,Eric Smith
149154,2024-05-06 07:56:18,3.0,Needs Assessment,Eric Smith
149154,2024-05-31 07:56:18,4.0,Proposal/Quote Preparation,Eric Smith
149154,2024-06-17 07:56:18,5.0,Negotiation,Eric Smith
149154,2024-06-28 07:56:18,6.0,Closing,Eric Smith
150173,2024-05-17 14:18:38,1.0,Lead Generation,
150173,2024-06-02 14:18:38,1.0,Lead Generation,Beth Roberts
150173,2024-06-27 14:18:38,2.0,Qualified lead,Beth Roberts
150173,2024-06-30 14:18:38,3.0,Needs Assessment,Beth Roberts
150173,2024-07-01 14:18:38,4.0,Proposal/Quote Preparation,Beth Roberts
150173,2024-07-26 14:18:38,7.0,Implementation/Onboarding,Beth Roberts
150376,2024-08-08 04:11:02,1.0,Lead Generation,
150376,2024-08-19 04:11:02,1.0,Lead Generation,Bradley Hendricks
150376,2024-09-12 04:11:02,2.0,Qualified lead,Bradley Hendricks
150376,2024-09-15 04:11:02,3.0,Needs Assessment,Bradley Hendricks
150959,2024-09-07 18:10:09,1.0,Lead Generation,
150959,2024-09-20 18:10:09,1.0,Lead Generation,Mark Ramos
150959,2024-10-09 18:10:09,3.0,Needs Assessment,Mark Ramos
150959,2024-10-15 18:10:09,5.0,Negotiation,Mark Ramos
150959,2024-10-20 18:10:09,7.0,Implementation/Onboarding,Mark Ramos
151581,2024-07-01 14:06:21,1.0,Lead Generation,
151581,2024-07-31 14:06:21,1.0,Lead Generation,Monica Gordon
151581,2024-08-14 14:06:21,2.0,Qualified lead,Monica Gordon
151581,2024-09-08 14:06:21,3.0,Needs Assessment,Monica Gordon
151581,2024-10-06 14:06:21,4.0,Proposal/Quote Preparation,Monica Gordon
152345,2024-08-28 06:33:27,1.0,Lead Generation,
152345,2024-09-19 06:33:27,1.0,Lead Generation,Virginia Rodgers
152345,2024-09-29 06:33:27,2.0,Qualified lead,Virginia Rodgers
152345,2024-10-15 06:33:27,3.0,Needs Assessment,Virginia Rodgers
152345,2024-11-12 06:33:27,6.0,Closing,Virginia Rodgers
152474,2024-08-16 22:23:25,1.0,Lead Generation,
152474,2024-08-31 22:23:25,1.0,Lead Generation,Megan Barton
152474,2024-09-29 22:23:25,2.0,Qualified lead,Megan Barton
152474,2024-10-12 22:23:25,8.0,Follow-up/Customer Success,Megan Barton
152485,2024-03-28 01:33:47,1.0,Lead Generation,
152485,2024-04-25 01:33:47,1.0,Lead Generation,Jeremy Camacho
152485,2024-05-25 01:33:47,2.0,Qualified lead,Jeremy Camacho
152485,2024-06-09 01:33:47,3.0,Needs Assessment,Jeremy Camacho
152485,2024-06-24 01:33:47,4.0,Proposal/Quote Preparation,Jeremy Camacho
152485,2024-07-16 01:33:47,6.0,Closing,Jeremy Camacho
152485,2024-07-22 01:33:47,7.0,Implementation/Onboarding,Jeremy Camacho
152679,2024-05-03 09:03:35,1.0,Lead Generation,
152679,2024-05-30 09:03:35,1.0,Lead Generation,Daniel Cole
152679,2024-06-23 09:03:35,3.0,Needs Assessment,Daniel Cole
152679,2024-07-03 09:03:35,6.0,Closing,Daniel Cole
152679,2024-07-22 09:03:35,7.0,Implementation/Onboarding,Daniel Cole
152679,2024-08-15 09:03:35,8.0,Follow-up/Customer Success,Daniel Cole
152775,2024-03-14 13:23:56,1.0,Lead Generation,
152775,2024-04-18 13:23:56,1.0,Lead Generation,Michael Sullivan
152775,2024-04-24 13:23:56,2.0,Qualified lead,Michael Sullivan
152775,2024-05-06 13:23:56,3.0,Needs Assessment,Michael Sullivan
152775,2024-05-16 13:23:56,4.0,Proposal/Quote Preparation,Michael Sullivan
152775,2024-06-14 13:23:56,6.0,Closing,Michael Sullivan
152775,2024-07-01 13:23:56,9.0,Renewal/Expansion,Michael Sullivan
153149,2024-06-11 22:19:35,1.0,Lead Generation,
153149,2024-07-21 22:19:35,1.0,Lead Generation,Whitney Thomas MD
153149,2024-08-08 22:19:35,3.0,Needs Assessment,Whitney Thomas MD
153149,2024-09-03 22:19:35,4.0,Proposal/Quote Preparation,Whitney Thomas MD
153825,2024-06-23 13:27:34,1.0,Lead Generation,
153825,2024-07-25 13:27:34,1.0,Lead Generation,Michael Miller
153825,2024-08-07 13:27:34,2.0,Qualified lead,Michael Miller
153825,2024-08-17 13:27:34,3.0,Needs Assessment,Michael Miller
153825,2024-08-27 13:27:34,4.0,Proposal/Quote Preparation,Michael Miller
153825,2024-08-30 13:27:34,6.0,Closing,Michael Miller
153825,2024-09-08 13:27:34,8.0,Follow-up/Customer Success,Michael Miller
154026,2024-04-16 14:10:17,1.0,Lead Generation,
154026,2024-05-31 14:10:17,1.0,Lead Generation,Mr. Adam Edwards
154026,2024-06-15 14:10:17,3.0,Needs Assessment,Mr. Adam Edwards
154026,2024-06-19 14:10:17,4.0,Proposal/Quote Preparation,Mr. Adam Edwards
154026,2024-07-12 14:10:17,7.0,Implementation/Onboarding,Mr. Adam Edwards
154026,2024-08-06 14:10:17,8.0,Follow-up/Customer Success,Mr. Adam Edwards
155164,2024-05-30 09:07:00,1.0,Lead Generation,
155164,2024-06-17 09:07:00,1.0,Lead Generation,Frank Jones
155164,2024-07-16 09:07:00,3.0,Needs Assessment,Frank Jones
155164,2024-07-22 09:07:00,4.0,Proposal/Quote Preparation,Frank Jones
155164,2024-07-29 09:07:00,5.0,Negotiation,Frank Jones
156004,2024-05-08 06:39:48,1.0,Lead Generation,
156004,2024-06-21 06:39:48,1.0,Lead Generation,Jeff Medina
156004,2024-07-20 06:39:48,2.0,Qualified lead,Jeff Medina
156004,2024-07-28 06:39:48,3.0,Needs Assessment,Jeff Medina
156004,2024-08-21 06:39:48,4.0,Proposal/Quote Preparation,Jeff Medina
156004,2024-09-01 06:39:48,5.0,Negotiation,Jeff Medina
156004,2024-09-20 06:39:48,8.0,Follow-up/Customer Success,Jeff Medina
156912,2024-07-30 19:02:49,1.0,Lead Generation,
156912,2024-09-09 19:02:49,1.0,Lead Generation,Sharon Butler
156912,2024-09-23 19:02:49,2.0,Qualified lead,Sharon Butler
156912,2024-09-29 19:02:49,3.0,Needs Assessment,Sharon Butler
156912,2024-10-07 19:02:49,4.0,Proposal/Quote Preparation,Sharon Butler
156912,2024-10-10 19:02:49,6.0,Closing,Sharon Butler
156912,2024-10-20 19:02:49,7.0,Implementation/Onboarding,Sharon Butler
156912,2024-10-26 19:02:49,8.0,Follow-up/Customer Success,Sharon Butler
157532,2024-03-25 22:47:59,1.0,Lead Generation,
157532,2024-04-26 22:47:59,1.0,Lead Generation,Dana Vazquez
157532,2024-05-24 22:47:59,5.0,Negotiation,Dana Vazquez
157532,2024-05-29 22:47:59,7.0,Implementation/Onboarding,Dana Vazquez
157532,2024-06-28 22:47:59,9.0,Renewal/Expansion,Dana Vazquez
157600,2024-04-26 21:18:23,1.0,Lead Generation,
157600,2024-06-14 21:18:23,1.0,Lead Generation,Phillip Herman
157600,2024-06-27 21:18:23,2.0,Qualified lead,Phillip Herman
157600,2024-07-04 21:18:23,3.0,Needs Assessment,Phillip Herman
157600,2024-07-28 21:18:23,4.0,Proposal/Quote Preparation,Phillip Herman
157600,2024-08-05 21:18:23,6.0,Closing,Phillip Herman
157600,2024-08-27 21:18:23,7.0,Implementation/Onboarding,Phillip Herman
157927,2024-01-16 20:48:59,1.0,Lead Generation,
157927,2024-03-07 20:48:59,1.0,Lead Generation,Alexander Gonzalez
157927,2024-03-18 20:48:59,2.0,Qualified lead,Alexander Gonzalez
158349,2024-02-10 15:56:35,1.0,Lead Generation,
158349,2024-03-23 15:56:35,1.0,Lead Generation,Amanda Day
158349,2024-03-25 15:56:35,2.0,Qualified lead,Amanda Day
158349,2024-04-02 15:56:35,3.0,Needs Assessment,Amanda Day
158349,2024-04-07 15:56:35,4.0,Proposal/Quote Preparation,Amanda Day
158349,2024-05-07 15:56:35,7.0,Implementation/Onboarding,Amanda Day
158553,2024-01-07 20:25:46,1.0,Lead Generation,
158553,2024-02-14 20:25:46,1.0,Lead Generation,Alexis Morgan
158553,2024-02-27 20:25:46,7.0,Implementation/Onboarding,Alexis Morgan
158553,2024-03-10 20:25:46,9.0,Renewal/Expansion,Alexis Morgan
158705,2024-06-16 20:12:30,1.0,Lead Generation,
158705,2024-07-26 20:12:30,1.0,Lead Generation,Sylvia Burns
158705,2024-08-11 20:12:30,4.0,Proposal/Quote Preparation,Sylvia Burns
158705,2024-08-16 20:12:30,7.0,Implementation/Onboarding,Sylvia Burns
158705,2024-09-03 20:12:30,9.0,Renewal/Expansion,Sylvia Burns
158728,2024-03-15 02:32:52,1.0,Lead Generation,
158728,2024-04-16 02:32:52,1.0,Lead Generation,Jamie Bailey
158728,2024-04-28 02:32:52,3.0,Needs Assessment,Jamie Bailey
158728,2024-05-05 02:32:52,4.0,Proposal/Quote Preparation,Jamie Bailey
158728,2024-06-04 02:32:52,6.0,Closing,Jamie Bailey
158728,2024-06-17 02:32:52,9.0,Renewal/Expansion,Jamie Bailey
160306,2024-03-22 02:14:43,1.0,Lead Generation,
160306,2024-05-21 02:14:43,1.0,Lead Generation,Ms. Theresa Ruiz DVM
160306,2024-06-15 02:14:43,3.0,Needs Assessment,Ms. Theresa Ruiz DVM
160306,2024-06-19 02:14:43,5.0,Negotiation,Ms. Theresa Ruiz DVM
160306,2024-06-30 02:14:43,8.0,Follow-up/Customer Success,Ms. Theresa Ruiz DVM
160829,2024-08-10 04:50:54,1.0,Lead Generation,
160829,2024-09-10 04:50:54,1.0,Lead Generation,Tiffany Thompson
160829,2024-09-30 04:50:54,2.0,Qualified lead,Tiffany Thompson
160829,2024-10-22 04:50:54,3.0,Needs Assessment,Tiffany Thompson
160829,2024-11-16 04:50:54,4.0,Proposal/Quote Preparation,Tiffany Thompson
160829,2024-12-06 04:50:54,6.0,Closing,Tiffany Thompson
161134,2024-07-09 19:23:20,1.0,Lead Generation,
161134,2024-08-12 19:23:20,1.0,Lead Generation,Victoria Howard
161134,2024-08-25 19:23:20,2.0,Qualified lead,Victoria Howard
161134,2024-08-27 19:23:20,3.0,Needs Assessment,Victoria Howard
161134,2024-09-20 19:23:20,4.0,Proposal/Quote Preparation,Victoria Howard
161814,2024-04-22 12:21:43,1.0,Lead Generation,
161814,2024-06-01 12:21:43,1.0,Lead Generation,Nicholas Pope
161814,2024-06-09 12:21:43,2.0,Qualified lead,Nicholas Pope
161814,2024-06-27 12:21:43,3.0,Needs Assessment,Nicholas Pope
161814,2024-07-17 12:21:43,5.0,Negotiation,Nicholas Pope
161814,2024-08-10 12:21:43,6.0,Closing,Nicholas Pope
161992,2024-04-30 22:51:36,1.0,Lead Generation,
161992,2024-06-11 22:51:36,1.0,Lead Generation,Jon Payne
161992,2024-07-11 22:51:36,2.0,Qualified lead,Jon Payne
161992,2024-07-20 22:51:36,3.0,Needs Assessment,Jon Payne
161992,2024-08-12 22:51:36,5.0,Negotiation,Jon Payne
161992,2024-08-16 22:51:36,6.0,Closing,Jon Payne
161992,2024-09-11 22:51:36,7.0,Implementation/Onboarding,Jon Payne
161992,2024-09-27 22:51:36,8.0,Follow-up/Customer Success,Jon Payne
161992,2024-10-26 22:51:36,9.0,Renewal/Expansion,Jon Payne
163417,2024-09-08 23:55:28,1.0,Lead Generation,
163417,2024-10-12 23:55:28,1.0,Lead Generation,Jamie Mccullough
163417,2024-10-23 23:55:28,2.0,Qualified lead,Jamie Mccullough
163417,2024-10-28 23:55:28,3.0,Needs Assessment,Jamie Mccullough
163417,2024-11-22 23:55:28,4.0,Proposal/Quote Preparation,Jamie Mccullough
164684,2024-09-02 04:51:48,1.0,Lead Generation,
164684,2024-10-27 04:51:48,1.0,Lead Generation,Joseph Franklin
164684,2024-11-26 04:51:48,2.0,Qualified lead,Joseph Franklin
164684,2024-12-06 04:51:48,4.0,Proposal/Quote Preparation,Joseph Franklin
164684,2024-12-16 04:51:48,6.0,Closing,Joseph Franklin
164684,2025-01-12 04:51:48,7.0,Implementation/Onboarding,Joseph Franklin
164684,2025-02-08 04:51:48,8.0,Follow-up/Customer Success,Joseph Franklin
165237,2024-06-21 02:51:26,1.0,Lead Generation,
165237,2024-07-03 02:51:26,1.0,Lead Generation,Jeffrey Gardner
165237,2024-07-26 02:51:26,2.0,Qualified lead,Jeffrey Gardner
165949,2024-05-28 08:01:31,1.0,Lead Generation,
165949,2024-06-28 08:01:31,1.0,Lead Generation,Brittany Gonzalez
165949,2024-07-06 08:01:31,2.0,Qualified lead,Brittany Gonzalez
165949,2024-07-16 08:01:31,3.0,Needs Assessment,Brittany Gonzalez
165949,2024-08-07 08:01:31,4.0,Proposal/Quote Preparation,Brittany Gonzalez
165949,2024-09-02 08:01:31,7.0,Implementation/Onboarding,Brittany Gonzalez
165949,2024-09-18 08:01:31,9.0,Renewal/Expansion,Brittany Gonzalez
166143,2024-01-23 09:44:32,1.0,Lead Generation,
166143,2024-02-14 09:44:32,1.0,Lead Generation,Kenneth Anderson
166143,2024-03-11 09:44:32,3.0,Needs Assessment,Kenneth Anderson
166143,2024-03-16 09:44:32,4.0,Proposal/Quote Preparation,Kenneth Anderson
166143,2024-04-12 09:44:32,9.0,Renewal/Expansion,Kenneth Anderson
166569,2024-08-11 02:40:44,1.0,Lead Generation,
166569,2024-09-09 02:40:44,1.0,Lead Generation,Jasmin Jones
166569,2024-09-12 02:40:44,2.0,Qualified lead,Jasmin Jones
166569,2024-09-15 02:40:44,4.0,Proposal/Quote Preparation,Jasmin Jones
166569,2024-10-14 02:40:44,5.0,Negotiation,Jasmin Jones
166569,2024-11-06 02:40:44,6.0,Closing,Jasmin Jones
167032,2024-07-27 15:00:08,1.0,Lead Generation,
167032,2024-09-05 15:00:08,1.0,Lead Generation,Shannon Howard
167032,2024-09-19 15:00:08,2.0,Qualified lead,Shannon Howard
167032,2024-10-11 15:00:08,4.0,Proposal/Quote Preparation,Shannon Howard
167049,2024-05-11 12:17:35,1.0,Lead Generation,
167049,2024-06-12 12:17:35,1.0,Lead Generation,Steven Clay
167049,2024-07-05 12:17:35,2.0,Qualified lead,Steven Clay
167049,2024-07-07 12:17:35,3.0,Needs Assessment,Steven Clay
167049,2024-07-14 12:17:35,7.0,Implementation/Onboarding,Steven Clay
167218,2024-01-31 16:48:01,1.0,Lead Generation,
167218,2024-02-09 16:48:01,1.0,Lead Generation,John Jensen
167218,2024-03-07 16:48:01,2.0,Qualified lead,John Jensen
167218,2024-03-21 16:48:01,4.0,Proposal/Quote Preparation,John Jensen
167218,2024-04-06 16:48:01,5.0,Negotiation,John Jensen
168002,2024-01-01 01:19:09,1.0,Lead Generation,
168002,2024-02-27 01:19:09,1.0,Lead Generation,Sherry Deleon
168002,2024-03-11 01:19:09,2.0,Qualified lead,Sherry Deleon
168002,2024-04-03 01:19:09,3.0,Needs Assessment,Sherry Deleon
168002,2024-04-14 01:19:09,4.0,Proposal/Quote Preparation,Sherry Deleon
168002,2024-05-06 01:19:09,5.0,Negotiation,Sherry Deleon
168002,2024-05-10 01:19:09,8.0,Follow-up/Customer Success,Sherry Deleon
168002,2024-06-06 01:19:09,9.0,Renewal/Expansion,Sherry Deleon
168509,2024-01-16 03:24:21,1.0,Lead Generation,
168509,2024-02-27 03:24:21,1.0,Lead Generation,Jasmine Hernandez
168509,2024-03-22 03:24:21,3.0,Needs Assessment,Jasmine Hernandez
168509,2024-04-20 03:24:21,4.0,Proposal/Quote Preparation,Jasmine Hernandez
168509,2024-05-02 03:24:21,6.0,Closing,Jasmine Hernandez
169125,2024-09-02 09:15:30,1.0,Lead Generation,
169125,2024-10-17 09:15:30,1.0,Lead Generation,Sean Haas
169125,2024-11-04 09:15:30,2.0,Qualified lead,Sean Haas
169125,2024-11-11 09:15:30,3.0,Needs Assessment,Sean Haas
169398,2024-07-31 13:06:03,1.0,Lead Generation,
169398,2024-10-06 13:06:03,1.0,Lead Generation,Gabriel Blake
169398,2024-10-15 13:06:03,2.0,Qualified lead,Gabriel Blake
169398,2024-11-14 13:06:03,3.0,Needs Assessment,Gabriel Blake
