month,rep_name,kpi_name,funnel_step,deals_count
2024-02,Nicholas Pope,Lead Generation,1.0,1
2024-02,Pamela Chavez,Qualified lead,2.0,1
2024-02,Pamela Chavez,Needs Assessment,3.0,1
2024-02,Paula Horn,Sales Call 1,2.1,1
2024-02,Paul Williams,Lead Generation,1.0,1
2024-02,Peter Schultz,Lead Generation,1.0,1
2024-02,Phillip Kaufman,Lead Generation,1.0,1
2024-02,Rachel Jones,Lead Generation,1.0,1
2024-02,Rachel Stokes,Lead Generation,1.0,1
2024-02,Rachel Stokes,Qualified lead,2.0,1
2024-02,Rachel Webster,Sales Call 1,2.1,1
2024-02,Rebecca Cooper,Lead Generation,1.0,1
2024-02,Rebecca Klein,Lead Generation,1.0,1
2024-02,Rebecca Klein,Qualified lead,2.0,1
2024-02,Rebecca Solis,Sales Call 2,3.1,1
2024-02,Rebekah Parker,Lead Generation,1.0,1
2024-02,Rebekah Parker,Qualified lead,2.0,1
2024-02,Richard Butler,Lead Generation,1.0,1
2024-02,Richard Hill,Lead Generation,1.0,1
2024-02,Robert Cervantes,Lead Generation,1.0,1
2024-02,Robert Smith,Sales Call 1,2.1,1
2024-02,Robert Taylor,Renewal/Expansion,9.0,1
2024-02,Robert Wright,Lead Generation,1.0,1
2024-02,Robin Parker,Sales Call 2,3.1,1
2024-02,Ryan Morton,Sales Call 1,2.1,1
2024-02,Ryan Pacheco,Lead Generation,1.0,1
2024-02,Samantha Barber,Sales Call 1,2.1,1
2024-02,Sandra Hall,Sales Call 2,3.1,1
2024-02,Sarah Payne,Sales Call 1,2.1,1
2024-02,Savannah Gross,Lead Generation,1.0,1
2024-02,Scott Casey,Sales Call 2,3.1,1
2024-02,Scott Garcia,Lead Generation,1.0,1
2024-02,Scott Hayden,Lead Generation,1.0,1
2024-02,Scott Hayden,Needs Assessment,3.0,1
2024-02,Scott Spencer,Sales Call 2,3.1,1
2024-02,Scott Tran,Qualified lead,2.0,1
2024-02,Sean Fry,Lead Generation,1.0,1
2024-02,Sean Fry,Needs Assessment,3.0,1
2024-02,Sean Malone,Lead Generation,1.0,1
2024-02,Sharon Baker,Sales Call 1,2.1,1
2024-02,Shawn Brock,Lead Generation,1.0,1
2024-02,Shawn Vincent,Lead Generation,1.0,1
2024-02,Shawn Vincent,Qualified lead,2.0,1
2024-02,Shawn Vincent,Proposal/Quote Preparation,4.0,1
2024-02,Sheila Huff,Lead Generation,1.0,1
2024-02,Sheila Huff,Qualified lead,2.0,1
2024-02,Sheila Perez,Lead Generation,1.0,1
2024-02,Sherry Deleon,Lead Generation,1.0,1
2024-02,Sherry Taylor,Lead Generation,1.0,1
2024-02,Sherry Taylor,Qualified lead,2.0,1
2024-02,Sherry Taylor,Needs Assessment,3.0,1
2024-02,Sierra Russell,Lead Generation,1.0,1
2024-02,Stephanie Swanson,Sales Call 2,3.1,1
2024-02,Stephen Bishop,Sales Call 2,3.1,1
2024-02,Stephen Cole,Lead Generation,1.0,1
2024-02,Stephen Cole,Qualified lead,2.0,1
2024-02,Stephen Cook,Qualified lead,2.0,1
2024-02,Stephen Cook,Needs Assessment,3.0,1
2024-02,Stephen Cook,Sales Call 2,3.1,1
2024-02,Stephen Cook,Closing,6.0,1
2024-02,Stephen Young,Lead Generation,1.0,1
2024-02,Susan Rosales,Lead Generation,1.0,1
2024-02,Tammy Johnson,Sales Call 1,2.1,1
2024-02,Tanner Anderson,Lead Generation,1.0,1
2024-02,Tanner Anderson,Qualified lead,2.0,1
2024-02,Tanner Anderson,Needs Assessment,3.0,1
2024-02,Tanner Anderson,Sales Call 2,3.1,1
2024-02,Tanner Anderson,Proposal/Quote Preparation,4.0,1
2024-02,Tanya Spears,Lead Generation,1.0,1
2024-02,Tanya Spears,Sales Call 2,3.1,1
2024-02,Tara Lopez,Qualified lead,2.0,1
2024-02,Tara Lopez,Negotiation,5.0,1
2024-02,Terri Doyle DDS,Sales Call 1,2.1,1
2024-02,Theresa Gomez,Lead Generation,1.0,1
2024-02,Theresa Jenkins,Lead Generation,1.0,1
2024-02,Thomas Adams,Sales Call 2,3.1,1
2024-02,Thomas Lloyd,Lead Generation,1.0,2
2024-02,Thomas Lloyd,Qualified lead,2.0,2
2024-02,Thomas Lloyd,Negotiation,5.0,1
2024-02,Thomas Lloyd,Renewal/Expansion,9.0,1
2024-02,Tiffany Conway,Sales Call 1,2.1,1
2024-02,Tiffany Estrada,Sales Call 2,3.1,1
2024-02,Tiffany Smith,Needs Assessment,3.0,1
2024-02,Tiffany Smith,Proposal/Quote Preparation,4.0,1
2024-02,Timothy Cherry,Lead Generation,1.0,1
2024-02,Timothy Cherry,Qualified lead,2.0,1
2024-02,Tina Perkins,Sales Call 2,3.1,1
2024-02,Tonya Saunders,Sales Call 1,2.1,1
2024-02,Tonya Simmons,Lead Generation,1.0,1
2024-02,Tonya Simmons,Qualified lead,2.0,1
2024-02,Tracie Barr,Lead Generation,1.0,1
2024-02,Tracie Barr,Qualified lead,2.0,1
2024-02,Tracy Owens,Lead Generation,1.0,1
2024-02,Tracy Owens,Qualified lead,2.0,1
2024-02,Tracy Owens,Needs Assessment,3.0,1
2024-02,Troy Carroll,Lead Generation,1.0,1
2024-02,Unassigned,Lead Generation,1.0,205
2024-02,Valerie Lam,Sales Call 1,2.1,1
2024-02,Wanda Gibson,Lead Generation,1.0,1
2024-02,Wanda Gibson,Qualified lead,2.0,1
2024-02,Wanda Gibson,Needs Assessment,3.0,1
2024-02,Whitney Thomas MD,Sales Call 2,3.1,1
2024-02,William Baker,Lead Generation,1.0,1
2024-02,Yolanda Blackwell,Lead Generation,1.0,1
2024-02,Yolanda Blackwell,Sales Call 2,3.1,1
2024-03,Adam King,Qualified lead,2.0,1
2024-03,Adam Mcdonald,Needs Assessment,3.0,1
2024-03,Adam Mcdonald,Proposal/Quote Preparation,4.0,1
2024-03,Adriana Bowers,Lead Generation,1.0,1
2024-03,Adriana Bowers,Qualified lead,2.0,1
2024-03,Alexander Gonzalez,Lead Generation,1.0,1
2024-03,Alexander Gonzalez,Qualified lead,2.0,1
2024-03,Alexis Morgan,Renewal/Expansion,9.0,1
2024-03,Alfred Johnson,Lead Generation,1.0,1
2024-03,Alfred Johnson,Qualified lead,2.0,1
2024-03,Amanda Coleman,Needs Assessment,3.0,1
2024-03,Amanda Coleman,Negotiation,5.0,1
2024-03,Amanda Coleman,Implementation/Onboarding,7.0,1
2024-03,Amanda Day,Lead Generation,1.0,1
2024-03,Amanda Day,Qualified lead,2.0,1
2024-03,Amanda Durham,Sales Call 1,2.1,1
2024-03,Amanda Roberts,Sales Call 1,2.1,1
2024-03,Amber Daniels,Sales Call 2,3.1,1
2024-03,Amber Holmes,Lead Generation,1.0,1
2024-03,Amber Holmes,Qualified lead,2.0,1
2024-03,Amber Oneal,Lead Generation,1.0,1
2024-03,Amy Caldwell,Needs Assessment,3.0,1
2024-03,Amy Caldwell,Negotiation,5.0,1
2024-03,Ana Campbell,Lead Generation,1.0,1
2024-03,Ana Campbell,Needs Assessment,3.0,1
2024-03,Ana Campbell,Proposal/Quote Preparation,4.0,1
2024-03,Andrea Mcguire,Needs Assessment,3.0,1
2024-03,Andrew Miller,Lead Generation,1.0,1
2024-03,Andrew Miller,Qualified lead,2.0,1
2024-03,Andrew Turner,Qualified lead,2.0,1
2024-03,Andrew Young,Needs Assessment,3.0,1
2024-03,Angela Snyder,Qualified lead,2.0,1
2024-03,Angela Snyder,Needs Assessment,3.0,1
2024-03,Angela Wright,Lead Generation,1.0,1
2024-03,Anita Moore,Lead Generation,1.0,2
2024-03,Anita Moore,Qualified lead,2.0,1
2024-03,Anita Moore,Proposal/Quote Preparation,4.0,1
2024-03,Anna Smith,Qualified lead,2.0,1
2024-03,Anna Smith,Closing,6.0,1
2024-03,Annette Baker,Lead Generation,1.0,1
2024-03,Annette Baker,Qualified lead,2.0,1
2024-03,Annette Baker,Needs Assessment,3.0,1
2024-03,Annette Baker,Sales Call 2,3.1,1
2024-03,Anthony Dillon,Qualified lead,2.0,1
2024-03,Anthony Dillon,Needs Assessment,3.0,1
2024-03,Anthony Fisher,Sales Call 2,3.1,1
2024-03,Anthony Reynolds,Sales Call 2,3.1,1
2024-03,Antonio Miller,Lead Generation,1.0,1
2024-03,April Ferrell,Lead Generation,1.0,1
2024-03,April Ferrell,Qualified lead,2.0,1
2024-03,April Ferrell,Needs Assessment,3.0,1
2024-03,April Mitchell,Lead Generation,1.0,1
2024-03,April Mitchell,Needs Assessment,3.0,1
2024-03,Ariel Gomez,Needs Assessment,3.0,1
2024-03,Ariel Gomez,Proposal/Quote Preparation,4.0,1
2024-03,Ariel Johnson MD,Lead Generation,1.0,1
2024-03,Arthur Hutchinson,Lead Generation,1.0,1
2024-03,Arthur Hutchinson,Qualified lead,2.0,1
2024-03,Ashley Lane,Lead Generation,1.0,1
2024-03,Ashley Rodriguez,Qualified lead,2.0,1
2024-03,Austin Hickman,Needs Assessment,3.0,1
2024-03,Austin Hickman,Proposal/Quote Preparation,4.0,1
2024-03,Austin Hickman,Renewal/Expansion,9.0,1
2024-03,Austin Mann,Proposal/Quote Preparation,4.0,1
2024-03,Austin Thomas,Qualified lead,2.0,1
2024-03,Bailey Jenkins,Sales Call 2,3.1,1
2024-03,Barbara Bass MD,Sales Call 1,2.1,1
2024-03,Barbara Carr,Qualified lead,2.0,1
2024-03,Barbara Carr,Needs Assessment,3.0,1
2024-03,Barbara Carr,Proposal/Quote Preparation,4.0,1
2024-03,Barbara Miller,Sales Call 2,3.1,1
2024-03,Benjamin Garcia,Needs Assessment,3.0,1
2024-03,Benjamin Garcia,Negotiation,5.0,1
2024-03,Benjamin Lane,Closing,6.0,1
2024-03,Beverly Miller,Needs Assessment,3.0,1
2024-03,Beverly Sanders,Qualified lead,2.0,1
2024-03,Beverly Sanders,Needs Assessment,3.0,2
2024-03,Beverly Sanders,Proposal/Quote Preparation,4.0,1
2024-03,Beverly Sanders,Closing,6.0,1
2024-03,Beverly Sanders,Implementation/Onboarding,7.0,1
2024-03,Beverly Sanders,Follow-up/Customer Success,8.0,1
2024-03,Brad Mccarthy,Lead Generation,1.0,1
2024-03,Brad Mccarthy,Needs Assessment,3.0,1
2024-03,Brady Lee,Qualified lead,2.0,1
2024-03,Brady Lee,Proposal/Quote Preparation,4.0,1
2024-03,Brandon Parker,Lead Generation,1.0,1
2024-03,Brandon Parker,Sales Call 2,3.1,1
2024-03,Brandon Reyes,Lead Generation,1.0,1
2024-03,Brandon Reyes,Qualified lead,2.0,1
2024-03,Brandon West,Lead Generation,1.0,1
2024-03,Brandon West,Needs Assessment,3.0,1
2024-03,Brandon West,Implementation/Onboarding,7.0,1
2024-03,Brenda Smith,Proposal/Quote Preparation,4.0,1
2024-03,Brian Barber,Negotiation,5.0,1
2024-03,Brianna Sullivan DDS,Sales Call 2,3.1,1
2024-03,Brian Roberts,Needs Assessment,3.0,1
2024-03,Brittany Schneider,Closing,6.0,1
2024-03,Brittany Smith,Sales Call 2,3.1,1
2024-03,Brittany Spears,Negotiation,5.0,1
2024-03,Brittney Lewis,Lead Generation,1.0,1
2024-03,Brittney Lewis,Sales Call 2,3.1,1
2024-03,Brooke Barrera,Lead Generation,1.0,1
2024-03,Bryan Hendrix,Closing,6.0,1
2024-03,Caitlin Jones,Qualified lead,2.0,1
2024-03,Caitlin Jones,Proposal/Quote Preparation,4.0,1
2024-03,Caitlin Jones,Negotiation,5.0,1
2024-03,Caleb Fletcher,Needs Assessment,3.0,1
2024-03,Caleb Fletcher,Proposal/Quote Preparation,4.0,1
2024-03,Cameron Hansen,Lead Generation,1.0,2
2024-03,Cameron Hansen,Qualified lead,2.0,1
2024-03,Cameron Hansen,Needs Assessment,3.0,2
2024-03,Cameron Hansen,Proposal/Quote Preparation,4.0,1
2024-03,Carmen Miller,Qualified lead,2.0,1
2024-03,Carmen Miller,Needs Assessment,3.0,1
2024-03,Carmen Miller,Proposal/Quote Preparation,4.0,1
2024-03,Carrie Lam,Sales Call 2,3.1,1
2024-03,Chad Martinez,Negotiation,5.0,1
2024-03,Chad Moore,Lead Generation,1.0,1
2024-03,Chad Moore,Qualified lead,2.0,1
2024-03,Charles Chavez,Qualified lead,2.0,1
2024-03,Charles Daugherty,Sales Call 2,3.1,1
2024-03,Charles Miller,Lead Generation,1.0,1
2024-03,Charles Miller,Qualified lead,2.0,1
2024-03,Charles Stout,Sales Call 2,3.1,1
2024-03,Chelsea Lopez,Lead Generation,1.0,1
2024-03,Chelsea Lopez,Qualified lead,2.0,1
2024-03,Chris Anderson,Lead Generation,1.0,1
2024-03,Chris Anderson,Qualified lead,2.0,1
2024-03,Christian Garner,Sales Call 1,2.1,1
2024-03,Christian Holt,Lead Generation,1.0,1
2024-03,Christine Fox,Closing,6.0,1
2024-03,Christopher Bryan,Sales Call 1,2.1,1
2024-03,Christopher Davis,Lead Generation,1.0,1
2024-03,Christopher Davis,Qualified lead,2.0,1
2024-03,Christopher Foley,Lead Generation,1.0,1
2024-03,Christopher Foley,Needs Assessment,3.0,1
2024-03,Christopher Foley,Negotiation,5.0,1
2024-03,Christopher Smith,Lead Generation,1.0,1
2024-03,Christopher Strong,Lead Generation,1.0,1
2024-03,Christopher Strong,Qualified lead,2.0,1
2024-03,Christopher White,Needs Assessment,3.0,1
2024-03,Christopher White,Proposal/Quote Preparation,4.0,1
2024-03,Chris West,Sales Call 2,3.1,1
2024-03,Cindy Andrews,Lead Generation,1.0,1
2024-03,Cindy Andrews,Closing,6.0,1
2024-03,Cindy Franklin,Lead Generation,1.0,1
2024-03,Cindy Franklin,Qualified lead,2.0,1
2024-03,Cindy Kent,Qualified lead,2.0,1
2024-03,Cindy Kent,Proposal/Quote Preparation,4.0,1
2024-03,Cindy Kent,Negotiation,5.0,1
2024-03,Cody Hodge,Closing,6.0,1
2024-03,Cody Hodge,Follow-up/Customer Success,8.0,1
2024-03,Colin Bishop Jr.,Qualified lead,2.0,1
2024-03,Colin Bishop Jr.,Needs Assessment,3.0,1
2024-03,Colton Smith,Lead Generation,1.0,1
2024-03,Connie Guzman,Needs Assessment,3.0,1
2024-03,Connie Guzman,Proposal/Quote Preparation,4.0,1
2024-03,Corey Berger,Lead Generation,1.0,1
2024-03,Corey Berger,Qualified lead,2.0,1
2024-03,Corey Berger,Sales Call 2,3.1,1
2024-03,Courtney Bush,Lead Generation,1.0,1
2024-03,Courtney Bush,Qualified lead,2.0,2
2024-03,Courtney Flowers,Lead Generation,1.0,1
2024-03,Craig Brown,Needs Assessment,3.0,1
2024-03,Craig Cole,Sales Call 2,3.1,1
2024-03,Craig Herrera,Negotiation,5.0,1
2024-03,Craig Herrera,Closing,6.0,1
2024-03,Cristian Hansen,Sales Call 2,3.1,1
2024-03,Crystal Lutz,Sales Call 1,2.1,1
2024-03,Crystal Lutz,Needs Assessment,3.0,1
2024-03,Curtis George,Lead Generation,1.0,1
2024-03,Curtis George,Needs Assessment,3.0,1
2024-03,Cynthia Lester,Qualified lead,2.0,1
2024-03,Cynthia Lester,Needs Assessment,3.0,1
2024-03,Cynthia Lester,Proposal/Quote Preparation,4.0,1
2024-03,Cynthia Payne,Qualified lead,2.0,1
2024-03,Cynthia Payne,Needs Assessment,3.0,2
2024-03,Dale Murphy,Lead Generation,1.0,1
2024-03,Dale Murphy,Renewal/Expansion,9.0,1
2024-03,Daniel Cook,Qualified lead,2.0,1
2024-03,Daniel Cook,Needs Assessment,3.0,1
2024-03,Daniel Doyle,Sales Call 2,3.1,1
2024-03,Daniel Ellis,Lead Generation,1.0,1
2024-03,Daniel Ellis,Qualified lead,2.0,1
2024-03,Daniel Garrison,Lead Generation,1.0,1
2024-03,Daniel Garrison,Qualified lead,2.0,1
2024-03,Danielle Lewis,Lead Generation,1.0,1
2024-03,Danielle Lewis,Qualified lead,2.0,1
2024-03,Danielle Ramos,Needs Assessment,3.0,1
2024-03,Danielle Steele,Follow-up/Customer Success,8.0,1
2024-03,Darlene Gonzalez,Lead Generation,1.0,1
2024-03,Darlene Gonzalez,Qualified lead,2.0,1
2024-03,Darlene Gonzalez,Proposal/Quote Preparation,4.0,1
2024-03,Daryl Garcia,Follow-up/Customer Success,8.0,1
2024-03,Dave Jensen,Sales Call 2,3.1,1
2024-03,David Holmes,Lead Generation,1.0,1
2024-03,David Johnson,Sales Call 1,2.1,1
2024-03,David Liu,Lead Generation,1.0,1
2024-03,David Liu,Qualified lead,2.0,1
2024-03,David Ramos,Sales Call 1,2.1,1
2024-03,David Webster,Lead Generation,1.0,1
2024-03,David Winters,Needs Assessment,3.0,1
2024-03,David Winters,Sales Call 2,3.1,1
2024-03,David Winters,Proposal/Quote Preparation,4.0,1
2024-03,David Winters,Implementation/Onboarding,7.0,1
2024-03,David Young,Renewal/Expansion,9.0,1
2024-03,Dawn Hester,Qualified lead,2.0,1
2024-03,Dawn Hester,Needs Assessment,3.0,1
2024-03,Dawn Owens,Lead Generation,1.0,1
2024-03,Deborah Flores,Qualified lead,2.0,1
2024-03,Deborah Flores,Proposal/Quote Preparation,4.0,1
2024-03,Debra Mason,Needs Assessment,3.0,1
2024-03,Debra Mason,Closing,6.0,1
2024-03,Denise Barr,Needs Assessment,3.0,1
2024-03,Denise Shelton,Lead Generation,1.0,1
2024-03,Denise Shelton,Qualified lead,2.0,1
2024-03,Denise Shelton,Proposal/Quote Preparation,4.0,1
2024-03,Desiree Stevenson,Qualified lead,2.0,1
2024-03,Desiree Stevenson,Proposal/Quote Preparation,4.0,1
2024-03,Diana Edwards,Lead Generation,1.0,2
2024-03,Dominique Nichols,Proposal/Quote Preparation,4.0,1
2024-03,Donna Holloway,Sales Call 2,3.1,1
2024-03,Donna Kelly,Needs Assessment,3.0,1
2024-03,Donna Kelly,Negotiation,5.0,1
2024-03,Douglas Williams,Negotiation,5.0,1
2024-03,Dr. Stephanie Morgan,Sales Call 2,3.1,1
2024-03,Elaine Cook,Lead Generation,1.0,1
2024-03,Elizabeth Collier,Needs Assessment,3.0,1
2024-03,Elizabeth Collier,Closing,6.0,1
2024-03,Elizabeth Lane DVM,Lead Generation,1.0,1
2024-03,Elizabeth Lane DVM,Proposal/Quote Preparation,4.0,1
2024-03,Elizabeth Larson,Lead Generation,1.0,1
2024-03,Elizabeth Mcgee,Lead Generation,1.0,1
2024-03,Elizabeth Mcgee,Qualified lead,2.0,1
2024-03,Elizabeth Parrish,Sales Call 1,2.1,1
2024-03,Elizabeth Russell,Needs Assessment,3.0,1
2024-03,Elizabeth Russell,Sales Call 2,3.1,1
2024-03,Elizabeth Russell,Proposal/Quote Preparation,4.0,1
2024-03,Emily Cox,Qualified lead,2.0,1
2024-03,Emily Cox,Negotiation,5.0,1
2024-03,Erica Johnson PhD,Lead Generation,1.0,1
2024-03,Eric Hawkins,Lead Generation,1.0,1
2024-03,Eric Riley,Qualified lead,2.0,1
2024-03,Eric Smith,Lead Generation,1.0,1
2024-03,Erika Anderson,Lead Generation,1.0,1
2024-03,Erin Bowers,Negotiation,5.0,1
2024-03,Erin Hawkins,Lead Generation,1.0,1
2024-03,Erin Hawkins,Qualified lead,2.0,1
2024-03,Erin Johnson,Renewal/Expansion,9.0,1
2024-03,Erin Wagner,Sales Call 2,3.1,1
2024-03,Frank Martinez,Sales Call 2,3.1,1
2024-03,Frank Martinez,Negotiation,5.0,1
2024-03,Geoffrey Bryant,Lead Generation,1.0,1
2024-03,Geoffrey Bryant,Needs Assessment,3.0,1
2024-03,Geoffrey Bryant,Proposal/Quote Preparation,4.0,1
2024-03,Geoffrey Hunt,Lead Generation,1.0,1
2024-03,Geoffrey Hunt,Qualified lead,2.0,1
2024-03,Geoffrey Hunt,Needs Assessment,3.0,1
2024-03,Geoffrey Hunt,Negotiation,5.0,1
2024-03,Gerald Fields,Lead Generation,1.0,1
2024-03,Gerald Fields,Qualified lead,2.0,1
2024-03,Gerald Morgan,Lead Generation,1.0,1
2024-03,Gina Wagner,Sales Call 2,3.1,1
2024-03,Glenn Rhodes,Needs Assessment,3.0,1
2024-03,Glenn Rhodes,Proposal/Quote Preparation,4.0,1
2024-03,Gloria Lewis,Qualified lead,2.0,1
2024-03,Gloria Lewis,Sales Call 1,2.1,1
2024-03,Gloria Lewis,Needs Assessment,3.0,1
2024-03,Grace Jones,Sales Call 2,3.1,1
2024-03,Greg Hinton,Sales Call 1,2.1,1
2024-03,Gregory Smith,Lead Generation,1.0,1
2024-03,Hannah Paul,Negotiation,5.0,1
2024-03,Hannah Paul,Closing,6.0,1
2024-03,Heather Vang,Lead Generation,1.0,1
2024-03,Heather Vang,Needs Assessment,3.0,1
2024-03,Holly Adams,Proposal/Quote Preparation,4.0,1
2024-03,Holly Adams,Negotiation,5.0,1
2024-03,Holly Adams,Renewal/Expansion,9.0,1
2024-03,Jack Vega,Lead Generation,1.0,1
2024-03,Jack Vega,Qualified lead,2.0,1
2024-03,Jaclyn Jackson,Qualified lead,2.0,1
2024-03,Jacob Avila,Sales Call 1,2.1,1
2024-03,Jacob Jenkins,Lead Generation,1.0,1
2024-03,Jacob Jenkins,Implementation/Onboarding,7.0,1
2024-03,James Allen,Negotiation,5.0,1
2024-03,James Chapman,Qualified lead,2.0,1
2024-03,James Chapman,Needs Assessment,3.0,1
2024-03,James Davis,Lead Generation,1.0,1
2024-03,James Davis,Qualified lead,2.0,1
2024-03,James Davis,Proposal/Quote Preparation,4.0,1
2024-03,James Garcia,Qualified lead,2.0,1
2024-03,James Garcia,Needs Assessment,3.0,1
2024-03,James Garcia,Proposal/Quote Preparation,4.0,1
2024-03,James Harris,Sales Call 2,3.1,1
2024-03,James Harris,Proposal/Quote Preparation,4.0,1
2024-03,James Harris,Negotiation,5.0,1
2024-03,James Harris,Closing,6.0,1
2024-03,James Hoffman,Lead Generation,1.0,1
2024-03,James Hoffman,Needs Assessment,3.0,1
2024-03,James Martinez,Lead Generation,1.0,1
2024-03,James Thompson,Sales Call 2,3.1,1
2024-03,Jamie Hughes,Lead Generation,1.0,1
2024-03,Jamie Hughes,Qualified lead,2.0,1
2024-03,Jasmine Hernandez,Qualified lead,2.0,1
2024-03,Jasmine Hernandez,Needs Assessment,3.0,2
2024-03,Jason Cruz,Sales Call 2,3.1,1
2024-03,Jeff Brown,Qualified lead,2.0,1
2024-03,Jeff Dickerson MD,Lead Generation,1.0,1
2024-03,Jeffery Cline,Sales Call 2,3.1,1
2024-03,Jeff Medina,Sales Call 1,2.1,1
2024-03,Jeffrey Gardner,Lead Generation,1.0,1
2024-03,Jeffrey Gardner,Needs Assessment,3.0,2
2024-03,Jeffrey Page,Lead Generation,1.0,1
2024-03,Jeffrey Page,Needs Assessment,3.0,1
2024-03,Jeffrey Page,Proposal/Quote Preparation,4.0,1
2024-03,Jeffrey Page,Closing,6.0,1
2024-03,Jennifer Baker,Qualified lead,2.0,2
2024-03,Jennifer Baker,Needs Assessment,3.0,1
2024-03,Jennifer Baker,Proposal/Quote Preparation,4.0,1
2024-03,Jennifer Boyer,Sales Call 1,2.1,1
2024-03,Jennifer Hawkins,Sales Call 2,3.1,1
2024-03,Jennifer Martin,Qualified lead,2.0,1
2024-03,Jennifer Meyer,Lead Generation,1.0,1
2024-03,Jennifer Schwartz,Lead Generation,1.0,1
2024-03,Jennifer Torres,Lead Generation,1.0,1
2024-03,Jennifer Wood,Needs Assessment,3.0,1
2024-03,Jenny Carpenter,Qualified lead,2.0,1
2024-03,Jeremy Anderson,Sales Call 1,2.1,1
2024-03,Jeremy Camacho,Lead Generation,1.0,1
2024-03,Jermaine Green,Lead Generation,1.0,1
2024-03,Jessica Alvarez MD,Qualified lead,2.0,1
2024-03,Jessica Alvarez MD,Proposal/Quote Preparation,4.0,1
2024-03,Jessica Branch,Sales Call 1,2.1,1
2024-03,Jessica Evans,Lead Generation,1.0,1
2024-03,Jessica Mcdowell,Lead Generation,1.0,1
2024-03,Jessica Smith,Lead Generation,1.0,1
2024-03,Jessica Smith,Qualified lead,2.0,1
2024-03,Jessica Smith,Needs Assessment,3.0,1
2024-03,Jessica West,Needs Assessment,3.0,1
2024-03,Jessica West,Proposal/Quote Preparation,4.0,1
2024-03,Jesus Fletcher,Sales Call 2,3.1,1
2024-03,Jill Henson,Implementation/Onboarding,7.0,1
2024-03,Jillian Pham,Sales Call 2,3.1,1
2024-03,Joann Lynn,Lead Generation,1.0,1
2024-03,Joann Lynn,Needs Assessment,3.0,1
2024-03,Joann Lynn,Proposal/Quote Preparation,4.0,1
2024-03,Jodi Williams,Sales Call 1,2.1,2
2024-03,John Baker,Lead Generation,1.0,1
2024-03,John Barron,Lead Generation,1.0,1
2024-03,John Bruce,Lead Generation,1.0,1
2024-03,John Cain,Follow-up/Customer Success,8.0,1
2024-03,John Davidson,Lead Generation,1.0,1
2024-03,John Davidson,Qualified lead,2.0,1
2024-03,John Davidson,Needs Assessment,3.0,1
2024-03,John Davidson,Proposal/Quote Preparation,4.0,2
2024-03,John Davidson,Closing,6.0,1
2024-03,John Jensen,Qualified lead,2.0,1
2024-03,John Jensen,Proposal/Quote Preparation,4.0,1
2024-03,John Khan,Sales Call 1,2.1,2
2024-03,John Landry Jr.,Qualified lead,2.0,1
2024-03,John Landry Jr.,Needs Assessment,3.0,1
2024-03,John Parker,Qualified lead,2.0,1
2024-03,John Parker,Needs Assessment,3.0,1
2024-03,John Roberson,Sales Call 2,3.1,1
2024-03,John Robertson,Lead Generation,1.0,1
2024-03,John Taylor,Sales Call 2,3.1,1
2024-03,Jonathan Bryan,Sales Call 2,3.1,1
2024-03,Jonathan Cox,Lead Generation,1.0,1
2024-03,Jonathan Cox,Sales Call 1,2.1,2
2024-03,Jonathan Cox,Needs Assessment,3.0,1
2024-03,Jonathan Cox,Negotiation,5.0,1
2024-03,Jonathan Cox,Implementation/Onboarding,7.0,1
2024-03,Jonathan Hamilton,Needs Assessment,3.0,1
2024-03,Jonathan Hamilton,Proposal/Quote Preparation,4.0,1
2024-03,Jonathan Wilkerson,Needs Assessment,3.0,1
2024-03,Jonathan Willis,Lead Generation,1.0,1
2024-03,Jordan Torres,Proposal/Quote Preparation,4.0,1
2024-03,Jose Murray,Qualified lead,2.0,1
2024-03,Jose Murray,Needs Assessment,3.0,1
2024-03,Joseph Brown,Sales Call 2,3.1,1
2024-03,Joseph Carson,Closing,6.0,1
2024-03,Joseph Carson,Implementation/Onboarding,7.0,1
2024-03,Joseph Jackson,Lead Generation,1.0,1
2024-03,Joseph Jackson,Qualified lead,2.0,1
2024-03,Joseph Jackson,Needs Assessment,3.0,1
2024-03,Joseph Larson,Lead Generation,1.0,1
2024-03,Joseph Larson,Needs Assessment,3.0,1
2024-03,Joseph Murphy,Sales Call 2,3.1,1
2024-03,Joseph Obrien,Lead Generation,1.0,1
2024-03,Joseph Pollard,Qualified lead,2.0,1
2024-03,Joseph Pollard,Needs Assessment,3.0,1
2024-03,Joshua Ferguson,Negotiation,5.0,1
2024-03,Joshua Ferguson,Implementation/Onboarding,7.0,1
2024-03,Joshua Ferguson,Follow-up/Customer Success,8.0,1
2024-03,Joshua Hall II,Lead Generation,1.0,1
2024-03,Joshua Hall II,Needs Assessment,3.0,1
2024-03,Joshua Hall II,Closing,6.0,1
2024-03,Joshua Snyder,Qualified lead,2.0,1
2024-03,Juan Walton,Needs Assessment,3.0,1
2024-03,Juan Walton,Proposal/Quote Preparation,4.0,1
2024-03,Judy Martin,Lead Generation,1.0,1
2024-03,Judy Martin,Qualified lead,2.0,1
2024-03,Judy Martin,Needs Assessment,3.0,1
2024-03,Judy Martin,Sales Call 2,3.1,1
2024-03,Julie Hartman,Lead Generation,1.0,1
2024-03,Julie Hartman,Qualified lead,2.0,1
2024-03,Justin Acosta,Sales Call 2,3.1,1
2024-03,Justin Ball,Sales Call 1,2.1,1
